ReturnID,OrderDetailID,OrderID,UserID,ProductID,Name,CategoryName,SubcategoryName,OrderDate,ReturnDate,ReturnedQuantity,UnitPrice,ReturnAmount,ReturnReason,ReturnStatus,SimulatedBonusData
RET007829,OD023861,ORD008051,USR01482,96,Advanced Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2022-03-26,2022-04-19,3,45.0,135.0,Product did not meet expectations,Refunded,True
RET007830,OD023903,ORD008066,USR01485,65,Eco Swimwear,Fashion & Apparel,Swimwear,2022-02-27,2022-03-24,1,101.99,101.99,Wrong size or fit,Refunded,True
RET007831,OD023943,ORD008080,USR01487,365,Deluxe Men's Grooming,Health & Beauty,Men's Grooming,2022-05-16,2022-05-24,1,165.0,165.0,Changed mind,Refunded,True
RET007832,OD023961,ORD008085,USR01488,509,Advanced Haircare Products,Health & Beauty,Haircare Products,2022-09-20,2022-10-09,3,155.79,467.37,Damaged item,Refunded,True
RET007833,OD024095,ORD008128,USR01496,115,Premium Accessories,Fashion & Apparel,Accessories,2022-01-16,2022-01-28,1,22.49,22.49,Wrong size or fit,Refunded,True
RET007834,OD024124,ORD008138,USR01497,87,Deluxe Swimwear,Fashion & Apparel,Swimwear,2022-10-02,2022-10-11,2,185.99,371.98,Wrong size or fit,Refunded,True
RET007835,OD024132,ORD008141,USR01497,139,Portable Activewear,Fashion & Apparel,Activewear,2022-07-23,2022-07-26,4,42.0,168.0,Product did not meet expectations,Refunded,True
RET007836,OD024222,ORD008170,USR01502,6,Pro T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2022-06-29,2022-07-04,1,188.99,188.99,Product did not meet expectations,Refunded,True
RET007837,OD024239,ORD008175,USR01503,20,Classic Accessories,Fashion & Apparel,Accessories,2022-04-26,2022-05-02,4,168.99,675.96,Wrong size or fit,Refunded,True
RET007838,OD024332,ORD008204,USR01507,48,Portable Activewear,Fashion & Apparel,Activewear,2022-11-15,2022-12-05,2,192.99,385.98,Product did not meet expectations,Refunded,True
RET007839,OD024594,ORD008293,USR01524,239,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2022-10-16,2022-11-12,1,159.79,159.79,Product did not meet expectations,Refunded,True
RET007840,OD024693,ORD008329,USR01531,779,Compact Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2022-02-13,2022-03-10,3,72.49,217.47,Product did not meet expectations,Refunded,True
RET007841,OD024758,ORD008352,USR01534,184,Deluxe Outerwear,Fashion & Apparel,Outerwear,2022-10-29,2022-11-07,2,177.99,355.98,Wrong size or fit,Refunded,True
RET007842,OD024774,ORD008357,USR01535,666,Eco Storage Solutions,Home & Living,Storage Solutions,2022-03-11,2022-04-05,6,63.99,383.94,Changed mind,Refunded,True
RET007843,OD024801,ORD008365,USR01536,724,Classic Travel Accessories,Sports & Outdoors,Travel Accessories,2022-10-22,2022-10-28,6,38.79,232.74,Changed mind,Refunded,True
RET007844,OD024938,ORD008413,USR01548,378,Ultra Fragrances,Health & Beauty,Fragrances,2022-05-02,2022-05-29,2,68.49,136.98,Damaged item,Refunded,True
RET007845,OD025168,ORD008490,USR01566,238,Premium Accessories,Fashion & Apparel,Accessories,2022-09-16,2022-10-05,3,175.79,527.37,Product did not meet expectations,Refunded,True
RET007846,OD025203,ORD008501,USR01567,774,Deluxe Travel Accessories,Sports & Outdoors,Travel Accessories,2022-06-19,2022-07-14,4,63.0,252.0,Damaged item,Refunded,True
RET007847,OD025216,ORD008506,USR01568,17,Advanced Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2022-11-24,2022-12-06,3,127.99,383.97,Product did not meet expectations,Refunded,True
RET007848,OD025516,ORD008608,USR01585,560,Advanced Oral Care,Health & Beauty,Oral Care,2022-08-17,2022-09-11,4,115.79,463.16,Product did not meet expectations,Refunded,True
RET007849,OD025552,ORD008623,USR01590,152,Pro Outerwear,Fashion & Apparel,Outerwear,2022-01-26,2022-02-03,1,177.79,177.79,Incorrect item received,Refunded,True
RET007850,OD025574,ORD008630,USR01591,353,Classic Haircare Products,Health & Beauty,Haircare Products,2022-05-11,2022-05-30,2,113.0,226.0,Incorrect item received,Refunded,True
RET007851,OD025576,ORD008631,USR01591,59,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2022-08-07,2022-08-12,2,31.0,62.0,Wrong size or fit,Refunded,True
RET007852,OD025612,ORD008642,USR01592,321,Classic Computer Components,Technology & Gadgets,Computer Components,2022-02-04,2022-03-05,1,102.79,102.79,Changed mind,Refunded,True
RET007853,OD025618,ORD008643,USR01592,621,Pro Oral Care,Health & Beauty,Oral Care,2022-01-12,2022-02-11,3,172.79,518.37,Changed mind,Refunded,True
RET007854,OD025712,ORD008669,USR01596,360,Advanced Men's Grooming,Health & Beauty,Men's Grooming,2022-10-08,2022-10-19,5,195.49,977.45,Damaged item,Refunded,True
RET007855,OD025724,ORD008673,USR01598,323,Premium Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,2022-06-16,2022-07-14,7,187.49,1312.43,Damaged item,Refunded,True
RET007856,OD025742,ORD008678,USR01598,251,Compact Swimwear,Fashion & Apparel,Swimwear,2022-07-03,2022-07-29,1,103.99,103.99,Incorrect item received,Refunded,True
RET007857,OD025772,ORD008688,USR01599,50,Ultra Swimwear,Fashion & Apparel,Swimwear,2022-07-08,2022-07-15,2,121.0,242.0,Product did not meet expectations,Refunded,True
RET007858,OD025785,ORD008691,USR01600,508,Portable Wellness Supplements,Health & Beauty,Wellness Supplements,2022-09-01,2022-09-26,1,98.49,98.49,Changed mind,Refunded,True
RET007859,OD025787,ORD008691,USR01600,412,Deluxe Oral Care,Health & Beauty,Oral Care,2022-09-01,2022-09-13,3,128.79,386.37,Product did not meet expectations,Refunded,True
RET007860,OD025818,ORD008700,USR01602,196,Premium Formal Wear,Fashion & Apparel,Formal Wear,2022-05-03,2022-05-21,2,143.99,287.98,Damaged item,Refunded,True
RET007861,OD026047,ORD008770,USR01614,132,Ultra Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2022-06-01,2022-06-05,2,67.79,135.58,Product did not meet expectations,Refunded,True
RET007862,OD026241,ORD008833,USR01629,591,Classic Oral Care,Health & Beauty,Oral Care,2022-02-12,2022-03-04,4,45.49,181.96,Damaged item,Refunded,True
RET007863,OD026304,ORD008855,USR01634,149,Ultra Swimwear,Fashion & Apparel,Swimwear,2022-04-05,2022-04-21,1,86.99,86.99,Damaged item,Refunded,True
RET007864,OD026317,ORD008858,USR01635,71,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2022-08-08,2022-08-27,1,36.49,36.49,Changed mind,Refunded,True
RET007865,OD026352,ORD008870,USR01637,602,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,2022-09-05,2022-09-30,1,146.49,146.49,Damaged item,Refunded,True
RET007866,OD026441,ORD008899,USR01641,773,Deluxe Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2022-02-16,2022-02-20,1,179.0,179.0,Wrong size or fit,Refunded,True
RET007867,OD026469,ORD008910,USR01643,181,Compact Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2022-10-10,2022-10-16,2,60.0,120.0,Incorrect item received,Refunded,True
RET007868,OD026570,ORD008942,USR01647,643,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,2022-12-31,2023-01-08,3,148.0,444.0,Changed mind,Refunded,True
RET007869,OD026579,ORD008944,USR01647,205,Ultra Outerwear,Fashion & Apparel,Outerwear,2022-09-02,2022-09-21,2,32.0,64.0,Damaged item,Refunded,True
RET007870,OD026582,ORD008945,USR01647,573,Classic Haircare Products,Health & Beauty,Haircare Products,2022-03-25,2022-04-14,5,25.0,125.0,Product did not meet expectations,Refunded,True
RET007871,OD026617,ORD008960,USR01651,606,Advanced Bath & Body Products,Health & Beauty,Bath & Body Products,2022-03-17,2022-03-21,1,107.99,107.99,Changed mind,Refunded,True
RET007872,OD026743,ORD009002,USR01663,73,Portable Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2022-06-27,2022-07-27,2,17.49,34.98,Changed mind,Refunded,True
RET007873,OD026787,ORD009018,USR01666,240,Premium Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2022-12-14,2023-01-02,1,150.79,150.79,Wrong size or fit,Refunded,True
RET007874,OD026821,ORD009029,USR01668,273,Ultra Activewear,Fashion & Apparel,Activewear,2022-06-09,2022-06-16,3,183.49,550.47,Product did not meet expectations,Refunded,True
RET007875,OD026966,ORD009072,USR01675,49,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2022-11-03,2022-11-15,6,93.0,558.0,Incorrect item received,Refunded,True
RET007876,OD026983,ORD009077,USR01676,168,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2022-07-10,2022-07-24,8,73.0,584.0,Incorrect item received,Refunded,True
RET007877,OD027080,ORD009111,USR01680,39,Portable Accessories,Fashion & Apparel,Accessories,2022-12-23,2023-01-11,6,100.79,604.74,Damaged item,Refunded,True
RET007878,OD027124,ORD009125,USR01682,693,Pro Bedding & Linens,Home & Living,Bedding & Linens,2022-01-22,2022-02-21,1,188.49,188.49,Changed mind,Refunded,True
RET007879,OD027125,ORD009125,USR01682,382,Advanced Men's Grooming,Health & Beauty,Men's Grooming,2022-01-22,2022-02-03,2,106.79,213.58,Product did not meet expectations,Refunded,True
RET007880,OD027275,ORD009173,USR01688,196,Premium Formal Wear,Fashion & Apparel,Formal Wear,2022-08-04,2022-08-09,4,143.99,575.96,Changed mind,Refunded,True
RET007881,OD027356,ORD009198,USR01696,273,Ultra Activewear,Fashion & Apparel,Activewear,2022-04-06,2022-04-19,3,183.49,550.47,Changed mind,Refunded,True
RET007882,OD027360,ORD009199,USR01696,536,Pro Men's Grooming,Health & Beauty,Men's Grooming,2022-04-20,2022-05-17,1,145.99,145.99,Wrong size or fit,Refunded,True
RET007883,OD027490,ORD009241,USR01701,44,Classic Activewear,Fashion & Apparel,Activewear,2022-10-28,2022-11-07,4,106.0,424.0,Product did not meet expectations,Refunded,True
RET007884,OD027519,ORD009250,USR01703,564,Premium Fragrances,Health & Beauty,Fragrances,2022-08-31,2022-09-08,3,65.99,197.97,Wrong size or fit,Refunded,True
RET007885,OD027581,ORD009275,USR01709,545,Deluxe Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2022-09-02,2022-09-13,2,122.0,244.0,Wrong size or fit,Refunded,True
RET007886,OD027623,ORD009287,USR01711,796,Classic Camping Gear,Sports & Outdoors,Camping Gear,2022-11-28,2022-12-21,2,181.0,362.0,Changed mind,Refunded,True
RET007887,OD027687,ORD009308,USR01714,473,Pro Oral Care,Health & Beauty,Oral Care,2022-09-07,2022-09-14,3,60.0,180.0,Changed mind,Refunded,True
RET007888,OD027740,ORD009328,USR01717,701,Deluxe Home Office Supplies,Home & Living,Home Office Supplies,2022-10-06,2022-10-20,7,196.49,1375.43,Changed mind,Refunded,True
RET007889,OD027747,ORD009331,USR01717,285,Ultra Formal Wear,Fashion & Apparel,Formal Wear,2022-06-03,2022-06-28,1,25.79,25.79,Damaged item,Refunded,True
RET007890,OD027779,ORD009340,USR01719,103,Compact Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2022-08-15,2022-08-18,1,162.79,162.79,Wrong size or fit,Refunded,True
RET007891,OD027951,ORD009404,USR01728,218,Compact Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2022-09-27,2022-10-25,2,52.79,105.58,Incorrect item received,Refunded,True
RET007892,OD027957,ORD009406,USR01728,126,Classic Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2022-08-27,2022-09-23,3,169.0,507.0,Changed mind,Refunded,True
RET007893,OD027958,ORD009406,USR01728,25,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2022-08-27,2022-09-22,1,88.99,88.99,Product did not meet expectations,Refunded,True
RET007894,OD028022,ORD009426,USR01732,251,Compact Swimwear,Fashion & Apparel,Swimwear,2022-06-20,2022-06-27,5,103.99,519.95,Product did not meet expectations,Refunded,True
RET007895,OD028054,ORD009434,USR01733,746,Pro Fitness Equipment,Sports & Outdoors,Fitness Equipment,2022-07-22,2022-08-09,2,144.49,288.98,Product did not meet expectations,Refunded,True
RET007896,OD028128,ORD009462,USR01738,84,Eco Activewear,Fashion & Apparel,Activewear,2022-03-02,2022-03-29,1,74.49,74.49,Product did not meet expectations,Refunded,True
RET007897,OD028146,ORD009469,USR01739,183,Eco Accessories,Fashion & Apparel,Accessories,2022-02-11,2022-03-03,2,130.99,261.98,Changed mind,Refunded,True
RET007898,OD028161,ORD009473,USR01740,343,Deluxe Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2022-07-13,2022-07-21,7,176.0,1232.0,Product did not meet expectations,Refunded,True
RET007899,OD028167,ORD009474,USR01740,307,Eco Activewear,Fashion & Apparel,Activewear,2022-04-19,2022-05-11,3,122.49,367.47,Product did not meet expectations,Refunded,True
RET007900,OD028190,ORD009481,USR01741,776,Premium Camping Gear,Sports & Outdoors,Camping Gear,2022-03-18,2022-04-14,1,34.79,34.79,Wrong size or fit,Refunded,True
RET007901,OD028278,ORD009510,USR01747,517,Premium Bath & Body Products,Health & Beauty,Bath & Body Products,2022-04-29,2022-05-02,1,46.49,46.49,Product did not meet expectations,Refunded,True
RET007902,OD028341,ORD009529,USR01752,68,Premium Outerwear,Fashion & Apparel,Outerwear,2022-05-14,2022-06-06,2,149.49,298.98,Changed mind,Refunded,True
RET007903,OD028343,ORD009530,USR01752,428,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,2022-08-26,2022-08-29,1,94.0,94.0,Wrong size or fit,Refunded,True
RET007904,OD028457,ORD009565,USR01758,518,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,2022-11-05,2022-11-24,5,25.79,128.95,Damaged item,Refunded,True
RET007905,OD028467,ORD009568,USR01759,487,Portable Skincare Products,Health & Beauty,Skincare Products,2022-12-18,2022-12-30,2,120.99,241.98,Damaged item,Refunded,True
RET007906,OD028558,ORD009601,USR01764,403,Premium Skincare Products,Health & Beauty,Skincare Products,2022-01-17,2022-01-28,1,122.0,122.0,Product did not meet expectations,Refunded,True
RET007907,OD028559,ORD009601,USR01764,239,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2022-01-17,2022-01-31,4,159.79,639.16,Incorrect item received,Refunded,True
RET007908,OD028640,ORD009629,USR01767,465,Portable Haircare Products,Health & Beauty,Haircare Products,2022-07-08,2022-07-30,1,156.0,156.0,Product did not meet expectations,Refunded,True
RET007909,OD028719,ORD009657,USR01773,713,Portable Wall Art,Home & Living,Wall Art,2022-06-28,2022-07-19,1,132.49,132.49,Product did not meet expectations,Refunded,True
RET007910,OD028894,ORD009710,USR01782,161,Deluxe Outerwear,Fashion & Apparel,Outerwear,2022-11-24,2022-12-11,2,57.0,114.0,Incorrect item received,Refunded,True
RET007911,OD028908,ORD009717,USR01783,482,Deluxe Haircare Products,Health & Beauty,Haircare Products,2022-01-10,2022-01-28,4,153.99,615.96,Changed mind,Refunded,True
RET007912,OD029328,ORD009870,USR01809,788,Eco Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2022-09-08,2022-09-26,2,29.0,58.0,Incorrect item received,Refunded,True
RET007913,OD029339,ORD009873,USR01809,624,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,2022-09-05,2022-09-28,1,69.99,69.99,Product did not meet expectations,Refunded,True
RET007914,OD029367,ORD009882,USR01810,7,Premium Outerwear,Fashion & Apparel,Outerwear,2022-04-10,2022-04-19,1,76.99,76.99,Changed mind,Refunded,True
RET007915,OD029392,ORD009892,USR01811,8,Deluxe Activewear,Fashion & Apparel,Activewear,2022-02-11,2022-03-12,2,49.79,99.58,Damaged item,Refunded,True
RET007916,OD029412,ORD009898,USR01812,401,Portable Skincare Products,Health & Beauty,Skincare Products,2022-07-14,2022-07-28,8,18.0,144.0,Changed mind,Refunded,True
RET007917,OD029440,ORD009909,USR01815,700,Deluxe Decorative Items,Home & Living,Decorative Items,2022-06-25,2022-07-18,2,73.0,146.0,Wrong size or fit,Refunded,True
RET007918,OD029520,ORD009939,USR01821,6,Pro T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2022-02-12,2022-02-22,1,188.99,188.99,Damaged item,Refunded,True
RET007919,OD029601,ORD009965,USR01824,141,Advanced Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2022-12-31,2023-01-16,2,180.0,360.0,Changed mind,Refunded,True
RET007920,OD029679,ORD009986,USR01828,4,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2022-10-04,2022-10-10,1,164.49,164.49,Changed mind,Refunded,True
RET007921,OD029709,ORD009994,USR01829,306,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2022-07-22,2022-08-14,3,110.99,332.97,Wrong size or fit,Refunded,True
RET007922,OD029714,ORD009996,USR01829,203,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2022-10-26,2022-11-04,3,91.79,275.37,Damaged item,Refunded,True
RET007923,OD029719,ORD009997,USR01830,792,Portable Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2022-11-09,2022-11-22,2,13.49,26.98,Changed mind,Refunded,True
RET007924,OD029737,ORD010002,USR01831,695,Pro Kitchenware,Home & Living,Kitchenware,2022-02-07,2022-03-04,1,58.99,58.99,Damaged item,Refunded,True
RET007925,OD029934,ORD010066,USR01842,329,Classic Haircare Products,Health & Beauty,Haircare Products,2022-08-22,2022-09-08,3,129.49,388.47,Changed mind,Refunded,True
RET007926,OD029965,ORD010075,USR01844,172,Compact Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2022-08-16,2022-08-27,3,126.79,380.37,Changed mind,Refunded,True
RET007927,OD030057,ORD010106,USR01850,772,Deluxe Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2022-05-09,2022-05-15,3,111.79,335.37,Changed mind,Refunded,True
RET007928,OD030114,ORD010127,USR01856,195,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2022-10-30,2022-11-27,2,57.49,114.98,Incorrect item received,Refunded,True
RET007929,OD030201,ORD010159,USR01861,746,Pro Fitness Equipment,Sports & Outdoors,Fitness Equipment,2022-07-11,2022-07-23,2,144.49,288.98,Changed mind,Refunded,True
RET007930,OD030207,ORD010163,USR01862,78,Advanced Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2022-12-25,2023-01-04,4,129.99,519.96,Damaged item,Refunded,True
RET007931,OD030211,ORD010163,USR01862,743,Compact Camping Gear,Sports & Outdoors,Camping Gear,2022-12-25,2023-01-16,8,130.49,1043.92,Product did not meet expectations,Refunded,True
RET007932,OD030335,ORD010204,USR01870,7,Premium Outerwear,Fashion & Apparel,Outerwear,2022-06-14,2022-06-30,5,76.99,384.95,Damaged item,Refunded,True
RET007933,OD030443,ORD010235,USR01874,2,Portable Outerwear,Fashion & Apparel,Outerwear,2022-12-07,2022-12-31,2,113.0,226.0,Incorrect item received,Refunded,True
RET007934,OD030476,ORD010248,USR01878,532,Pro Wellness Supplements,Health & Beauty,Wellness Supplements,2022-07-02,2022-07-28,2,101.99,203.98,Incorrect item received,Refunded,True
RET007935,OD030656,ORD010312,USR01889,483,Deluxe Haircare Products,Health & Beauty,Haircare Products,2022-06-08,2022-06-20,7,84.99,594.93,Product did not meet expectations,Refunded,True
RET007936,OD030722,ORD010332,USR01891,693,Pro Bedding & Linens,Home & Living,Bedding & Linens,2022-10-03,2022-10-23,3,188.49,565.47,Product did not meet expectations,Refunded,True
RET007937,OD030781,ORD010353,USR01894,771,Advanced Outdoor Apparel,Sports & Outdoors,Outdoor Apparel,2022-01-03,2022-01-21,1,19.49,19.49,Changed mind,Refunded,True
RET007938,OD030826,ORD010368,USR01896,78,Advanced Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2022-07-05,2022-07-30,1,129.99,129.99,Incorrect item received,Refunded,True
RET007939,OD030916,ORD010398,USR01902,484,Advanced Oral Care,Health & Beauty,Oral Care,2022-01-25,2022-02-13,2,137.79,275.58,Damaged item,Refunded,True
RET007940,OD030950,ORD010406,USR01905,265,Pro Swimwear,Fashion & Apparel,Swimwear,2022-12-09,2023-01-06,3,144.99,434.97,Changed mind,Refunded,True
RET007941,OD031007,ORD010423,USR01908,38,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2022-08-13,2022-09-09,1,127.0,127.0,Changed mind,Refunded,True
RET007942,OD031114,ORD010456,USR01914,585,Ultra Men's Grooming,Health & Beauty,Men's Grooming,2022-12-27,2023-01-17,1,187.99,187.99,Product did not meet expectations,Refunded,True
