UserID,Country,Continent,AgeGroup,IncomeGroup,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,Segment
USR08465,Spain,Europe,35-44,25K-50K,30,5,2172.9700000000003,4,2,1,Potential Loyalists
USR08466,Spain,Europe,35-44,50K-75K,311,4,7438.46,2,2,3,Hibernating
USR08467,Canada,North America,35-44,25K-50K,1099,1,618.37,1,1,1,Hibernating
USR08468,France,Europe,35-44,50K-75K,47,6,9994.939999999999,4,3,4,Champions
USR08469,China,Asia,25-34,25K-50K,70,10,8274.06,4,4,3,Champions
USR08470,Spain,Europe,18-24,25K-50K,952,1,405.78,1,1,1,Hibernating
USR08471,Germany,Europe,45-54,25K-50K,169,10,12155.34,3,4,4,Champions
USR08472,Germany,Europe,35-44,50K-75K,254,1,1716.96,2,1,1,Hibernating
USR08473,Canada,North America,45-54,25K-50K,67,9,5999.11,4,4,2,Loyal Customers
USR08474,Germany,Europe,25-34,50K-75K,96,2,2894.71,3,1,1,Needs Attention
USR08475,Mexico,North America,25-34,25K-50K,891,1,1394.32,1,1,1,Hibernating
USR08476,Spain,Europe,35-44,50K-75K,37,10,8510.9,4,4,3,Champions
USR08477,Italy,Europe,25-34,25K-50K,508,2,2762.51,1,1,1,Hibernating
USR08478,United Kingdom,Europe,35-44,50K-75K,88,6,5742.88,3,3,2,Loyal Customers
USR08479,Mexico,North America,45-54,50K-75K,233,4,6423.51,2,2,3,Hibernating
USR08480,United Kingdom,Europe,35-44,25K-50K,388,5,8350.17,2,2,3,Hibernating
USR08481,Germany,Europe,45-54,25K-50K,772,2,1973.0900000000001,1,1,1,Hibernating
USR08482,India,Asia,35-44,50K-75K,109,10,9264.99,3,4,4,Champions
USR08483,Spain,Europe,35-44,50K-75K,35,8,6042.71,4,4,3,Champions
USR08484,Spain,Europe,25-34,25K-50K,97,9,11725.85,3,4,4,Champions
USR08485,Canada,North America,25-34,50K-75K,340,4,3195.72,2,2,2,Hibernating
USR08486,Canada,North America,35-44,50K-75K,5,8,3476.67,4,4,2,Loyal Customers
USR08487,Israel,Asia,35-44,25K-50K,382,5,7770.950000000001,2,2,3,Hibernating
USR08488,India,Asia,35-44,25K-50K,341,3,4920.95,2,2,2,Hibernating
USR08489,France,Europe,35-44,50K-75K,1358,1,2945.92,1,1,1,Hibernating
USR08490,United States,North America,35-44,50K-75K,99,8,5611.66,3,4,2,Loyal Customers
USR08491,India,Asia,18-24,50K-75K,526,3,1707.0700000000002,1,2,1,Hibernating
USR08492,Italy,Europe,18-24,25K-50K,1403,2,1252.51,1,1,1,Hibernating
USR08493,India,Asia,35-44,25K-50K,36,3,4364.46,4,2,2,Potential Loyalists
USR08494,Brazil,South America,35-44,25K-50K,162,4,3894.64,3,2,2,Potential Loyalists
USR08495,United States,North America,25-34,25K-50K,40,7,7557.13,4,3,3,Champions
USR08496,Mexico,North America,25-34,50K-75K,298,2,2874.48,2,1,1,Hibernating
USR08497,Germany,Europe,25-34,25K-50K,51,3,2904.6800000000003,4,2,1,Potential Loyalists
USR08498,India,Asia,35-44,25K-50K,411,5,4260.22,2,2,2,Hibernating
USR08499,China,Asia,45-54,50K-75K,513,1,385.79,1,1,1,Hibernating
USR08500,France,Europe,35-44,25K-50K,55,10,14187.75,4,4,4,Champions
USR08501,Brazil,South America,25-34,25K-50K,1281,1,859.95,1,1,1,Hibernating
USR08502,Israel,Asia,35-44,50K-75K,102,8,7982.799999999999,3,4,3,Champions
USR08503,Brazil,South America,35-44,50K-75K,372,6,5763.860000000001,2,3,2,Loyal Customers
USR08504,Germany,Europe,35-44,25K-50K,342,7,9168.08,2,3,4,Loyal Customers
USR08505,United Kingdom,Europe,25-34,50K-75K,714,2,1808.94,1,1,1,Hibernating
USR08506,Mexico,North America,25-34,50K-75K,72,5,4724.34,4,2,2,Potential Loyalists
USR08507,Italy,Europe,45-54,25K-50K,106,9,6777.39,3,4,3,Champions
USR08508,Australia,Oceania,25-34,50K-75K,291,8,7563.22,2,4,3,Loyal Customers
USR08509,France,Europe,25-34,50K-75K,1288,1,1436.05,1,1,1,Hibernating
USR08510,China,Asia,25-34,50K-75K,335,10,9974.91,2,4,4,Loyal Customers
USR08511,France,Europe,18-24,50K-75K,64,8,13482.0,4,4,4,Champions
USR08512,India,Asia,45-54,25K-50K,4,6,7171.63,4,3,3,Champions
USR08513,United Kingdom,Europe,35-44,25K-50K,951,2,1640.55,1,1,1,Hibernating
USR08514,United States,North America,35-44,25K-50K,30,6,3189.28,4,3,2,Loyal Customers
USR08515,Israel,Asia,25-34,50K-75K,7,7,8746.83,4,3,3,Champions
USR08516,Brazil,South America,35-44,50K-75K,44,9,7850.6,4,4,3,Champions
USR08517,Israel,Asia,35-44,50K-75K,326,8,6427.22,2,4,3,Loyal Customers
USR08518,Israel,Asia,35-44,25K-50K,363,4,5112.9400000000005,2,2,2,Hibernating
USR08519,China,Asia,25-34,25K-50K,86,7,8065.37,3,3,3,Champions
USR08520,United Kingdom,Europe,45-54,25K-50K,900,1,767.92,1,1,1,Hibernating
USR08521,Israel,Asia,35-44,50K-75K,460,3,1334.51,1,2,1,Hibernating
USR08522,United Kingdom,Europe,25-34,25K-50K,257,7,5975.28,2,3,2,Loyal Customers
USR08523,Mexico,North America,25-34,25K-50K,166,9,9299.53,3,4,4,Champions
USR08524,United Kingdom,Europe,35-44,25K-50K,6,3,3409.3900000000003,4,2,2,Potential Loyalists
USR08525,Italy,Europe,35-44,50K-75K,112,4,4418.54,3,2,2,Potential Loyalists
USR08526,Italy,Europe,25-34,25K-50K,6,10,10363.42,4,4,4,Champions
USR08527,France,Europe,25-34,50K-75K,412,5,5305.3099999999995,2,2,2,Hibernating
USR08528,Mexico,North America,35-44,25K-50K,502,1,778.95,1,1,1,Hibernating
USR08529,France,Europe,25-34,50K-75K,123,7,11213.37,3,3,4,Champions
USR08530,Mexico,North America,35-44,25K-50K,88,8,10401.08,3,4,4,Champions
USR08531,Brazil,South America,35-44,50K-75K,80,10,13109.32,4,4,4,Champions
USR08532,Italy,Europe,45-54,50K-75K,65,9,11787.01,4,4,4,Champions
USR08533,Australia,Oceania,35-44,50K-75K,97,10,10544.449999999999,3,4,4,Champions
USR08534,China,Asia,35-44,25K-50K,2,8,6223.6,4,4,3,Champions
USR08535,Israel,Asia,35-44,50K-75K,54,3,3923.7400000000002,4,2,2,Potential Loyalists
USR08536,United States,North America,35-44,25K-50K,420,9,9544.12,1,4,4,At Risk
USR08537,United States,North America,25-34,25K-50K,638,2,912.4300000000001,1,1,1,Hibernating
USR08538,Mexico,North America,35-44,50K-75K,117,9,10219.73,3,4,4,Champions
USR08539,India,Asia,35-44,50K-75K,727,3,4070.23,1,2,2,Hibernating
USR08540,Germany,Europe,25-34,50K-75K,314,3,3115.7799999999997,2,2,1,Hibernating
USR08541,United Kingdom,Europe,25-34,50K-75K,261,10,12212.96,2,4,4,Loyal Customers
USR08542,China,Asia,25-34,50K-75K,168,6,8622.2,3,3,3,Champions
USR08543,France,Europe,18-24,50K-75K,85,8,10116.67,4,4,4,Champions
USR08544,Brazil,South America,55-64,50K-75K,737,1,2180.48,1,1,1,Hibernating
USR08545,United Kingdom,Europe,25-34,25K-50K,26,9,9018.14,4,4,3,Champions
USR08546,France,Europe,25-34,25K-50K,120,5,3515.82,3,2,2,Potential Loyalists
USR08547,United States,North America,45-54,50K-75K,52,7,7549.93,4,3,3,Champions
USR08548,Germany,Europe,25-34,25K-50K,153,8,5461.58,3,4,2,Loyal Customers
USR08549,Germany,Europe,25-34,50K-75K,738,3,5327.16,1,2,2,Hibernating
USR08550,Canada,North America,45-54,25K-50K,414,8,11407.039999999999,1,4,4,At Risk
USR08551,China,Asia,25-34,50K-75K,623,2,6688.09,1,1,3,Hibernating
USR08552,Canada,North America,35-44,50K-75K,455,1,1808.88,1,1,1,Hibernating
USR08553,Spain,Europe,35-44,25K-50K,19,7,7352.32,4,3,3,Champions
USR08554,Italy,Europe,35-44,50K-75K,90,7,8681.19,3,3,3,Champions
USR08555,China,Asia,25-34,Up to 25K,572,2,3536.38,1,1,2,Hibernating
USR08556,Germany,Europe,35-44,50K-75K,1332,1,1499.5,1,1,1,Hibernating
USR08557,United Kingdom,Europe,35-44,25K-50K,276,3,4129.1,2,2,2,Hibernating
USR08558,United Kingdom,Europe,35-44,25K-50K,225,5,6173.21,2,2,3,Hibernating
USR08559,Israel,Asia,25-34,25K-50K,409,5,6310.25,2,2,3,Hibernating
USR08560,Germany,Europe,35-44,25K-50K,44,4,3367.9300000000003,4,2,2,Potential Loyalists
USR08561,Mexico,North America,25-34,50K-75K,167,9,13353.49,3,4,4,Champions
USR08562,Italy,Europe,35-44,50K-75K,166,5,4602.719999999999,3,2,2,Potential Loyalists
USR08563,Brazil,South America,25-34,50K-75K,464,9,11789.75,1,4,4,At Risk
USR08564,Brazil,South America,25-34,25K-50K,1181,2,3326.01,1,1,2,Hibernating
USR08565,Canada,North America,35-44,25K-50K,160,8,7849.95,3,4,3,Champions
USR08566,Mexico,North America,25-34,25K-50K,325,7,8298.31,2,3,3,Loyal Customers
USR08567,India,Asia,45-54,25K-50K,23,3,2839.1000000000004,4,2,1,Potential Loyalists
USR08568,India,Asia,18-24,25K-50K,87,5,6141.25,3,2,3,Potential Loyalists
USR08569,United Kingdom,Europe,25-34,50K-75K,8,7,9544.35,4,3,4,Champions
USR08570,Germany,Europe,25-34,25K-50K,456,5,2852.2,1,2,1,Hibernating
USR08571,China,Asia,35-44,25K-50K,22,9,12921.23,4,4,4,Champions
USR08572,France,Europe,25-34,25K-50K,66,6,5323.37,4,3,2,Loyal Customers
USR08573,Israel,Asia,45-54,25K-50K,134,10,13418.130000000001,3,4,4,Champions
USR08574,India,Asia,35-44,50K-75K,84,4,5469.84,4,2,2,Potential Loyalists
USR08575,France,Europe,35-44,75K+,188,4,5322.969999999999,3,2,2,Potential Loyalists
USR08576,United States,North America,35-44,25K-50K,27,10,11918.11,4,4,4,Champions
USR08577,China,Asia,25-34,25K-50K,254,1,1521.62,2,1,1,Hibernating
USR08578,Mexico,North America,45-54,25K-50K,781,3,3329.68,1,2,2,Hibernating
USR08579,Israel,Asia,35-44,50K-75K,101,7,6627.16,3,3,3,Champions
USR08580,Germany,Europe,35-44,25K-50K,120,4,6484.74,3,2,3,Potential Loyalists
USR08581,Australia,Oceania,25-34,75K+,204,8,7083.04,2,4,3,Loyal Customers
USR08582,Spain,Europe,35-44,25K-50K,7,10,7588.78,4,4,3,Champions
USR08583,France,Europe,35-44,50K-75K,133,2,2282.92,3,1,1,Needs Attention
USR08584,China,Asia,25-34,50K-75K,506,2,228.49,1,1,1,Hibernating
USR08585,Germany,Europe,25-34,Up to 25K,145,5,6160.53,3,2,3,Potential Loyalists
USR08586,Brazil,South America,45-54,25K-50K,129,9,10010.94,3,4,4,Champions
USR08587,Italy,Europe,35-44,25K-50K,422,10,11171.73,1,4,4,At Risk
USR08588,Brazil,South America,45-54,50K-75K,301,6,5260.32,2,3,2,Loyal Customers
USR08589,Canada,North America,25-34,50K-75K,23,9,9241.33,4,4,4,Champions
USR08590,Brazil,South America,25-34,50K-75K,201,9,10059.33,2,4,4,Loyal Customers
USR08591,Germany,Europe,35-44,25K-50K,278,7,5073.97,2,3,2,Loyal Customers
USR08592,India,Asia,25-34,75K+,63,2,3012.66,4,1,1,Needs Attention
USR08593,Canada,North America,35-44,50K-75K,56,3,2516.8199999999997,4,2,1,Potential Loyalists
USR08594,Australia,Oceania,25-34,25K-50K,51,6,6178.54,4,3,3,Champions
USR08595,United States,North America,35-44,25K-50K,634,5,4095.12,1,2,2,Hibernating
USR08596,Mexico,North America,35-44,50K-75K,323,5,2974.6099999999997,2,2,1,Hibernating
USR08597,Brazil,South America,25-34,25K-50K,547,5,7211.26,1,2,3,Hibernating
USR08598,Spain,Europe,35-44,50K-75K,37,6,7847.55,4,3,3,Champions
USR08599,United Kingdom,Europe,35-44,25K-50K,366,2,982.98,2,1,1,Hibernating
USR08600,Brazil,South America,35-44,25K-50K,1064,4,1927.47,1,2,1,Hibernating
USR08601,United States,North America,35-44,25K-50K,50,10,14944.480000000001,4,4,4,Champions
USR08602,United States,North America,35-44,25K-50K,402,2,2582.25,2,1,1,Hibernating
USR08603,Germany,Europe,35-44,50K-75K,142,2,3088.92,3,1,1,Needs Attention
USR08604,China,Asia,35-44,50K-75K,120,10,10575.09,3,4,4,Champions
USR08605,United States,North America,35-44,50K-75K,113,7,8371.7,3,3,3,Champions
USR08606,Brazil,South America,18-24,25K-50K,446,2,3117.7200000000003,1,1,1,Hibernating
USR08607,China,Asia,25-34,25K-50K,303,7,5536.83,2,3,2,Loyal Customers
USR08608,Mexico,North America,45-54,50K-75K,266,4,8427.58,2,2,3,Hibernating
USR08609,United Kingdom,Europe,25-34,25K-50K,486,2,3481.57,1,1,2,Hibernating
USR08610,Italy,Europe,25-34,25K-50K,66,7,11657.2,4,3,4,Champions
USR08611,United Kingdom,Europe,35-44,50K-75K,113,5,8563.57,3,2,3,Potential Loyalists
USR08612,France,Europe,18-24,50K-75K,400,1,1236.98,2,1,1,Hibernating
USR08613,Mexico,North America,45-54,50K-75K,907,2,1784.3,1,1,1,Hibernating
USR08614,Canada,North America,35-44,50K-75K,467,1,215.37,1,1,1,Hibernating
USR08615,Australia,Oceania,25-34,25K-50K,213,3,5949.51,2,2,2,Hibernating
USR08616,United Kingdom,Europe,35-44,25K-50K,102,8,10712.43,3,4,4,Champions
USR08617,Brazil,South America,35-44,25K-50K,193,6,3393.35,3,3,2,Loyal Customers
USR08618,Italy,Europe,18-24,25K-50K,109,1,503.49,3,1,1,Needs Attention
USR08619,Australia,Oceania,45-54,50K-75K,407,1,749.21,2,1,1,Hibernating
USR08620,United States,North America,35-44,25K-50K,272,2,1459.96,2,1,1,Hibernating
USR08621,France,Europe,25-34,50K-75K,14,9,7717.26,4,4,3,Champions
USR08622,Spain,Europe,35-44,25K-50K,294,2,3106.33,2,1,1,Hibernating
USR08623,Germany,Europe,25-34,75K+,156,10,19055.43,3,4,4,Champions
USR08624,Australia,Oceania,25-34,25K-50K,141,10,11292.36,3,4,4,Champions
USR08625,Spain,Europe,35-44,50K-75K,535,9,9996.92,1,4,4,At Risk
USR08626,Germany,Europe,35-44,50K-75K,43,6,7817.9400000000005,4,3,3,Champions
USR08627,Spain,Europe,25-34,25K-50K,224,6,4665.23,2,3,2,Loyal Customers
USR08628,China,Asia,35-44,25K-50K,187,10,13451.2,3,4,4,Champions
USR08629,United Kingdom,Europe,35-44,50K-75K,51,4,3521.34,4,2,2,Potential Loyalists
USR08630,Germany,Europe,45-54,50K-75K,104,7,11281.13,3,3,4,Champions
USR08631,Canada,North America,35-44,Up to 25K,358,4,3335.3,2,2,2,Hibernating
USR08632,Israel,Asia,25-34,25K-50K,278,6,6050.06,2,3,3,Loyal Customers
USR08633,Spain,Europe,25-34,25K-50K,78,5,4106.37,4,2,2,Potential Loyalists
USR08634,United Kingdom,Europe,35-44,50K-75K,449,9,10281.95,1,4,4,At Risk
USR08635,Brazil,South America,45-54,50K-75K,151,9,11563.16,3,4,4,Champions
USR08636,Spain,Europe,35-44,25K-50K,155,4,2949.12,3,2,1,Potential Loyalists
USR08637,India,Asia,25-34,25K-50K,233,8,7420.58,2,4,3,Loyal Customers
USR08638,Germany,Europe,45-54,50K-75K,109,6,4757.62,3,3,2,Loyal Customers
USR08639,United States,North America,25-34,25K-50K,363,6,6359.98,2,3,3,Loyal Customers
USR08640,Australia,Oceania,45-54,Up to 25K,145,10,13322.14,3,4,4,Champions
USR08641,Brazil,South America,18-24,25K-50K,54,5,7550.04,4,2,3,Potential Loyalists
USR08642,United Kingdom,Europe,25-34,50K-75K,8,8,13997.24,4,4,4,Champions
USR08643,Israel,Asia,18-24,25K-50K,212,5,7514.73,2,2,3,Hibernating
USR08644,Brazil,South America,25-34,50K-75K,655,4,5552.87,1,2,2,Hibernating
USR08645,Spain,Europe,25-34,25K-50K,338,7,6195.76,2,3,3,Loyal Customers
USR08646,Germany,Europe,25-34,25K-50K,43,1,42.98,4,1,1,Needs Attention
USR08647,India,Asia,25-34,25K-50K,7,7,7240.05,4,3,3,Champions
USR08648,United Kingdom,Europe,25-34,50K-75K,170,10,11470.1,3,4,4,Champions
USR08649,France,Europe,35-44,25K-50K,168,4,5467.62,3,2,2,Potential Loyalists
USR08650,Germany,Europe,35-44,25K-50K,272,3,2720.05,2,2,1,Hibernating
USR08651,United States,North America,25-34,25K-50K,46,2,2746.31,4,1,1,Needs Attention
USR08652,India,Asia,25-34,50K-75K,72,9,12347.24,4,4,4,Champions
USR08653,Mexico,North America,35-44,25K-50K,83,8,11530.77,4,4,4,Champions
USR08654,Canada,North America,25-34,25K-50K,39,4,7156.87,4,2,3,Potential Loyalists
USR08655,China,Asia,35-44,25K-50K,93,2,1346.9,3,1,1,Needs Attention
USR08656,Germany,Europe,45-54,50K-75K,202,4,2018.94,2,2,1,Hibernating
USR08657,France,Europe,35-44,50K-75K,290,8,5815.2699999999995,2,4,2,Loyal Customers
USR08658,India,Asia,25-34,25K-50K,133,1,973.95,3,1,1,Needs Attention
USR08659,Australia,Oceania,25-34,25K-50K,832,1,540.0,1,1,1,Hibernating
USR08660,China,Asia,35-44,25K-50K,300,7,8746.04,2,3,3,Loyal Customers
USR08661,United Kingdom,Europe,35-44,25K-50K,97,3,891.3299999999999,3,2,1,Potential Loyalists
USR08662,China,Asia,35-44,50K-75K,348,8,9413.55,2,4,4,Loyal Customers
USR08663,Israel,Asia,35-44,25K-50K,105,9,13303.23,3,4,4,Champions
USR08664,United Kingdom,Europe,25-34,50K-75K,30,8,11941.87,4,4,4,Champions
USR08665,Italy,Europe,35-44,25K-50K,168,10,10271.06,3,4,4,Champions
USR08666,India,Asia,18-24,50K-75K,177,5,6485.54,3,2,3,Potential Loyalists
USR08667,Canada,North America,25-34,25K-50K,39,7,12923.400000000001,4,3,4,Champions
USR08668,Australia,Oceania,25-34,25K-50K,149,10,12025.09,3,4,4,Champions
USR08669,Brazil,South America,35-44,25K-50K,619,7,10770.23,1,3,4,At Risk
USR08670,Israel,Asia,35-44,25K-50K,224,8,8901.47,2,4,3,Loyal Customers
USR08671,Brazil,South America,35-44,50K-75K,218,4,6782.23,2,2,3,Hibernating
USR08672,Brazil,South America,35-44,75K+,309,1,442.47,2,1,1,Hibernating
USR08673,Brazil,South America,25-34,50K-75K,823,1,788.0,1,1,1,Hibernating
USR08674,India,Asia,35-44,50K-75K,362,7,11563.48,2,3,4,Loyal Customers
USR08675,India,Asia,35-44,50K-75K,194,3,1862.36,3,2,1,Potential Loyalists
USR08676,Mexico,North America,25-34,50K-75K,933,4,2757.15,1,2,1,Hibernating
USR08677,United Kingdom,Europe,25-34,50K-75K,583,7,8614.99,1,3,3,At Risk
USR08678,France,Europe,35-44,25K-50K,126,8,14665.42,3,4,4,Champions
USR08679,Israel,Asia,45-54,50K-75K,415,3,2182.9300000000003,1,2,1,Hibernating
USR08680,China,Asia,35-44,25K-50K,455,3,4831.8,1,2,2,Hibernating
USR08681,Israel,Asia,18-24,50K-75K,65,10,12635.97,4,4,4,Champions
USR08682,United States,North America,35-44,50K-75K,141,10,11724.42,3,4,4,Champions
USR08683,Mexico,North America,35-44,50K-75K,1,5,3918.6099999999997,4,2,2,Potential Loyalists
USR08684,India,Asia,25-34,50K-75K,752,3,2309.0,1,2,1,Hibernating
USR08685,Spain,Europe,35-44,25K-50K,472,2,2072.0,1,1,1,Hibernating
USR08686,India,Asia,35-44,50K-75K,372,5,9296.43,2,2,4,Hibernating
USR08687,Canada,North America,25-34,25K-50K,262,4,3318.33,2,2,2,Hibernating
USR08688,Brazil,South America,25-34,25K-50K,19,6,6953.21,4,3,3,Champions
USR08689,Mexico,North America,25-34,50K-75K,622,2,5739.71,1,1,2,Hibernating
USR08690,India,Asia,25-34,50K-75K,241,3,2043.07,2,2,1,Hibernating
USR08691,Mexico,North America,35-44,25K-50K,87,2,3444.5599999999995,3,1,2,Needs Attention
USR08692,United Kingdom,Europe,35-44,50K-75K,289,8,15132.8,2,4,4,Loyal Customers
USR08693,France,Europe,25-34,50K-75K,972,3,2895.43,1,2,1,Hibernating
USR08694,Brazil,South America,25-34,50K-75K,13,5,4264.6,4,2,2,Potential Loyalists
USR08695,Mexico,North America,35-44,25K-50K,37,8,8456.880000000001,4,4,3,Champions
USR08696,India,Asia,35-44,50K-75K,29,10,9533.75,4,4,4,Champions
USR08697,India,Asia,25-34,25K-50K,160,3,2868.84,3,2,1,Potential Loyalists
USR08698,United States,North America,25-34,50K-75K,348,6,8905.63,2,3,3,Loyal Customers
USR08699,Brazil,South America,25-34,50K-75K,25,9,10326.51,4,4,4,Champions
USR08700,Australia,Oceania,25-34,75K+,10,6,7898.22,4,3,3,Champions
USR08701,France,Europe,35-44,25K-50K,71,8,9582.470000000001,4,4,4,Champions
USR08702,India,Asia,35-44,25K-50K,616,6,8088.49,1,3,3,At Risk
USR08703,Israel,Asia,35-44,25K-50K,1033,5,5766.610000000001,1,2,2,Hibernating
USR08704,United Kingdom,Europe,25-34,25K-50K,2,6,9904.79,4,3,4,Champions
USR08705,Canada,North America,35-44,25K-50K,72,8,7534.080000000001,4,4,3,Champions
USR08706,Canada,North America,25-34,25K-50K,158,4,9122.08,3,2,4,Potential Loyalists
USR08707,France,Europe,25-34,50K-75K,64,7,10314.06,4,3,4,Champions
USR08708,United States,North America,25-34,25K-50K,23,1,1092.58,4,1,1,Needs Attention
USR08709,Italy,Europe,35-44,50K-75K,275,4,3041.5600000000004,2,2,1,Hibernating
USR08710,Germany,Europe,45-54,25K-50K,417,7,9563.26,1,3,4,At Risk
USR08711,Australia,Oceania,35-44,50K-75K,1144,1,824.58,1,1,1,Hibernating
USR08712,Australia,Oceania,25-34,25K-50K,797,2,1032.8400000000001,1,1,1,Hibernating
USR08713,Spain,Europe,25-34,25K-50K,224,9,5471.62,2,4,2,Loyal Customers
USR08714,Germany,Europe,35-44,25K-50K,162,5,5645.32,3,2,2,Potential Loyalists
USR08715,United Kingdom,Europe,25-34,50K-75K,108,3,3805.71,3,2,2,Potential Loyalists
USR08716,Israel,Asia,35-44,25K-50K,300,2,3116.59,2,1,1,Hibernating
USR08717,Germany,Europe,35-44,50K-75K,77,2,3751.3500000000004,4,1,2,Needs Attention
USR08718,Canada,North America,25-34,25K-50K,289,9,7995.41,2,4,3,Loyal Customers
USR08719,China,Asia,35-44,25K-50K,92,10,11962.8,3,4,4,Champions
USR08720,Spain,Europe,18-24,50K-75K,66,7,9631.25,4,3,4,Champions
USR08721,United States,North America,25-34,25K-50K,311,2,2208.96,2,1,1,Hibernating
USR08722,China,Asia,18-24,25K-50K,363,5,7832.469999999999,2,2,3,Hibernating
USR08723,Spain,Europe,25-34,25K-50K,421,2,3890.38,1,1,2,Hibernating
USR08724,Australia,Oceania,35-44,25K-50K,233,1,1173.46,2,1,1,Hibernating
USR08725,Italy,Europe,35-44,25K-50K,191,10,11829.74,3,4,4,Champions
USR08726,India,Asia,45-54,25K-50K,75,2,1422.1399999999999,4,1,1,Needs Attention
USR08727,United Kingdom,Europe,25-34,25K-50K,30,5,3734.12,4,2,2,Potential Loyalists
USR08728,United States,North America,35-44,25K-50K,178,9,11724.130000000001,3,4,4,Champions
USR08729,China,Asia,25-34,50K-75K,456,5,6614.98,1,2,3,Hibernating
USR08730,Italy,Europe,35-44,25K-50K,568,1,2255.8,1,1,1,Hibernating
USR08731,Mexico,North America,35-44,50K-75K,59,6,10425.23,4,3,4,Champions
USR08732,France,Europe,35-44,50K-75K,125,2,3233.21,3,1,2,Needs Attention
USR08733,India,Asia,35-44,25K-50K,175,10,19248.71,3,4,4,Champions
USR08734,Italy,Europe,35-44,25K-50K,142,2,3124.77,3,1,1,Needs Attention
USR08735,Italy,Europe,25-34,50K-75K,399,6,7374.42,2,3,3,Loyal Customers
USR08736,Brazil,South America,25-34,50K-75K,74,8,10142.27,4,4,4,Champions
USR08737,Brazil,South America,35-44,25K-50K,123,8,6388.97,3,4,3,Champions
USR08738,Spain,Europe,35-44,25K-50K,851,1,2004.64,1,1,1,Hibernating
USR08739,France,Europe,25-34,25K-50K,445,4,3594.57,1,2,2,Hibernating
USR08740,Australia,Oceania,35-44,25K-50K,60,10,12372.77,4,4,4,Champions
USR08741,Italy,Europe,35-44,25K-50K,38,3,3158.02,4,2,2,Potential Loyalists
USR08742,Mexico,North America,35-44,25K-50K,341,5,7877.4400000000005,2,2,3,Hibernating
USR08743,Mexico,North America,35-44,50K-75K,359,7,7131.45,2,3,3,Loyal Customers
USR08744,Brazil,South America,35-44,25K-50K,285,7,9986.04,2,3,4,Loyal Customers
USR08745,France,Europe,35-44,25K-50K,56,6,5197.66,4,3,2,Loyal Customers
USR08746,Spain,Europe,35-44,50K-75K,525,5,2317.44,1,2,1,Hibernating
USR08747,India,Asia,45-54,25K-50K,84,9,10640.46,4,4,4,Champions
USR08748,Mexico,North America,25-34,50K-75K,712,2,1645.67,1,1,1,Hibernating
USR08749,India,Asia,35-44,25K-50K,258,1,875.0,2,1,1,Hibernating
USR08750,Mexico,North America,35-44,25K-50K,30,4,3948.27,4,2,2,Potential Loyalists
USR08751,Germany,Europe,35-44,25K-50K,197,10,12782.31,3,4,4,Champions
USR08752,Germany,Europe,35-44,50K-75K,1,6,7650.66,4,3,3,Champions
